customer_id,gender,is_senior_citizen,partner,dependents,phone_service,internet_service,contract_type,payment_type,monthly_charges,total_charges,churn,tenure,is_female,has_churned,has_phone,has_internet,has_phone_and_internet,partner_dependents,no_partners_no_dependents,no_dependents_yes_partners,dependents_no_partners,yes_dependents_and_partners,,start_date,average_monthly_charges,validate_monthly_charges,contract_type_desc,phone_type_desc,internet_type_desc
4080-OGPJL,Female,0,No,No,2,1,0,Electronic check,71.15,563.65,Yes,7.921995784,TRUE,TRUE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,0,44255.03929,71.15,TRUE,Month-to-Month,Two or More Lines,DSL
4080-IIARD,Female,0,Yes,No,2,1,0,Electronic check,76.2,981.45,No,12.87992126,TRUE,FALSE,TRUE,TRUE,TRUE,1,FALSE,TRUE,FALSE,FALSE,1,44104.23573,76.2,TRUE,Month-to-Month,Two or More Lines,DSL
4079-ULGFR,Male,0,No,No,1,0,0,Mailed check,20,275.7,No,13.785,FALSE,FALSE,TRUE,FALSE,FALSE,0,TRUE,FALSE,FALSE,FALSE,0,44076.70625,20,TRUE,Month-to-Month,One Line,No Internet Service
4078-SAYYN,Female,0,No,No,2,2,0,Electronic check,100.75,1129.75,Yes,11.2133995,TRUE,TRUE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,0,44154.92577,100.75,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
4077-CROMM,Female,0,Yes,Yes,2,2,0,Electronic check,104.2,3243.45,Yes,31.12715931,TRUE,TRUE,TRUE,TRUE,TRUE,3,FALSE,FALSE,FALSE,TRUE,3,43549.21557,104.2,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
4074-SJFFA,Female,0,No,No,1,1,0,Mailed check,54.75,54.75,Yes,1,TRUE,TRUE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,0,44465.58333,54.75,TRUE,Month-to-Month,One Line,DSL
4072-IPYLT,Female,0,Yes,Yes,1,1,0,Credit card (automatic),51.05,1815,No,35.55337904,TRUE,FALSE,TRUE,TRUE,TRUE,3,FALSE,FALSE,FALSE,TRUE,3,43414.58472,51.05,TRUE,Month-to-Month,One Line,DSL
4070-OKWVH,Female,0,Yes,No,2,2,0,Bank transfer (automatic),94.6,5025.8,No,53.12684989,TRUE,FALSE,TRUE,TRUE,TRUE,1,FALSE,TRUE,FALSE,FALSE,1,42880.05832,94.6,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
4067-HLYQI,Female,0,No,No,1,2,0,Bank transfer (automatic),70.4,2406.1,No,34.17755682,TRUE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,0,43456.43265,70.4,TRUE,Month-to-Month,One Line,Fiber Optic
4065-JJAVA,Female,0,No,No,1,1,0,Electronic check,49.5,49.5,No,1,TRUE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,0,44465.58333,49.5,TRUE,Month-to-Month,One Line,DSL
4063-EIKNQ,Male,0,Yes,Yes,1,0,0,Bank transfer (automatic),20.95,267.35,No,12.76133652,FALSE,FALSE,TRUE,FALSE,FALSE,3,FALSE,FALSE,FALSE,TRUE,3,44107.84268,20.95,TRUE,Month-to-Month,One Line,No Internet Service
4062-HBMOS,Male,0,No,No,2,2,0,Electronic check,103.05,5364.8,No,52.06016497,FALSE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,0,42912.50332,103.05,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
4061-UKJWL,Male,0,No,No,1,1,0,Mailed check,45.45,141.7,No,3.117711771,FALSE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,0,44401.1696,45.45,TRUE,Month-to-Month,One Line,DSL
4060-LDNLU,Male,0,No,No,2,2,0,Electronic check,96.2,639.7,No,6.64968815,FALSE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,0,44293.73865,96.2,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
4059-IIEBK,Female,0,No,No,2,2,0,Bank transfer (automatic),78.55,522.95,No,6.657542966,TRUE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,0,44293.49973,78.55,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
4054-CUMIA,Female,0,Yes,Yes,1,0,0,Mailed check,20.25,401.95,No,19.84938272,TRUE,FALSE,TRUE,FALSE,FALSE,3,FALSE,FALSE,FALSE,TRUE,3,43892.24794,20.25,TRUE,Month-to-Month,One Line,No Internet Service
4039-HEUNW,Male,1,Yes,No,2,2,0,Electronic check,96.5,3436.1,Yes,35.60725389,FALSE,TRUE,TRUE,TRUE,TRUE,1,FALSE,TRUE,FALSE,FALSE,1,43412.94603,96.5,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
4030-VPZBD,Female,0,No,No,0,1,0,Electronic check,30.9,59.05,Yes,1.911003236,TRUE,TRUE,FALSE,TRUE,FALSE,0,TRUE,FALSE,FALSE,FALSE,0,44437.87365,30.9,TRUE,Month-to-Month,No Phone Service,DSL
4029-HPFVY,Male,0,No,No,1,2,0,Mailed check,70.3,220.4,No,3.135135135,FALSE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,0,44400.63964,70.3,TRUE,Month-to-Month,One Line,Fiber Optic
4026-SKKHW,Male,0,No,No,1,1,0,Mailed check,50.25,152.3,No,3.030845771,FALSE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,0,44403.81177,50.25,TRUE,Month-to-Month,One Line,DSL
4021-RQSNY,Male,1,Yes,No,2,2,0,Electronic check,98.5,3004.15,Yes,30.49898477,FALSE,TRUE,TRUE,TRUE,TRUE,1,FALSE,TRUE,FALSE,FALSE,1,43568.32255,98.5,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
4020-KIUDI,Male,0,Yes,Yes,1,0,0,Credit card (automatic),19.85,138.85,No,6.994962217,FALSE,FALSE,TRUE,FALSE,FALSE,3,FALSE,FALSE,FALSE,TRUE,3,44283.23657,19.85,TRUE,Month-to-Month,One Line,No Internet Service
4018-KJYUY,Male,0,No,Yes,1,0,0,Credit card (automatic),20.15,432.5,No,21.46401985,FALSE,FALSE,TRUE,FALSE,FALSE,2,FALSE,FALSE,TRUE,FALSE,2,43843.13606,20.15,TRUE,Month-to-Month,One Line,No Internet Service
4013-UBXWQ,Female,0,No,No,2,1,0,Electronic check,74.65,521.1,Yes,6.980576021,TRUE,TRUE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,0,44283.67415,74.65,TRUE,Month-to-Month,Two or More Lines,DSL
4013-TLDHQ,Male,0,No,No,1,2,0,Electronic check,78.25,1490.95,Yes,19.05367412,FALSE,TRUE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,0,43916.45075,78.25,TRUE,Month-to-Month,One Line,Fiber Optic
4013-GUXND,Male,0,No,No,1,0,0,Mailed check,20.8,20.8,No,1,FALSE,FALSE,TRUE,FALSE,FALSE,0,TRUE,FALSE,FALSE,FALSE,0,44465.58333,20.8,TRUE,Month-to-Month,One Line,No Internet Service
4012-ZTHBR,Female,0,Yes,Yes,1,1,0,Electronic check,44.95,926.25,No,20.60622914,TRUE,FALSE,TRUE,TRUE,TRUE,3,FALSE,FALSE,FALSE,TRUE,3,43869.2272,44.95,TRUE,Month-to-Month,One Line,DSL
4011-ARPHK,Male,0,No,No,1,1,0,Mailed check,50.35,1411.35,No,28.03078451,FALSE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,0,43643.39697,50.35,TRUE,Month-to-Month,One Line,DSL
4010-YLMVT,Female,0,No,No,2,2,0,Credit card (automatic),106.6,5893.95,No,55.29033771,TRUE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,0,42814.25223,106.6,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
4009-ALQFH,Female,0,No,No,1,2,0,Electronic check,99.5,2369.05,Yes,23.80954774,TRUE,TRUE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,0,43771.79292,99.5,TRUE,Month-to-Month,One Line,Fiber Optic
4007-NHVHI,Female,1,No,No,2,2,0,Electronic check,96.85,5219.65,No,53.89416624,TRUE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,0,42856.71911,96.85,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
4003-FUSHP,Male,0,No,No,1,1,0,Credit card (automatic),61.55,1093.2,No,17.76116978,FALSE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,0,43955.76442,61.55,TRUE,Month-to-Month,One Line,DSL
4002-BQWPQ,Male,0,No,No,2,1,0,Bank transfer (automatic),81.75,2028.8,No,24.81712538,FALSE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,0,43741.14577,81.75,TRUE,Month-to-Month,Two or More Lines,DSL
4001-TSBTV,Female,0,Yes,Yes,1,2,0,Electronic check,91.55,5511.65,No,60.20371382,TRUE,FALSE,TRUE,TRUE,TRUE,3,FALSE,FALSE,FALSE,TRUE,3,42664.8037,91.55,TRUE,Month-to-Month,One Line,Fiber Optic
3999-WRNGR,Female,0,Yes,Yes,0,1,0,Electronic check,49.75,3069.45,No,61.69748744,TRUE,FALSE,FALSE,TRUE,FALSE,3,FALSE,FALSE,FALSE,TRUE,3,42619.36809,49.75,TRUE,Month-to-Month,No Phone Service,DSL
3999-QGRJH,Male,1,No,No,1,2,0,Electronic check,69.7,560.85,Yes,8.046628407,FALSE,TRUE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,0,44251.24839,69.7,TRUE,Month-to-Month,One Line,Fiber Optic
3995-WFCSM,Female,0,No,No,1,1,0,Electronic check,60.85,111.4,No,1.830731306,TRUE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,0,44440.31526,60.85,TRUE,Month-to-Month,One Line,DSL
3992-YWPKO,Female,0,No,No,2,2,0,Credit card (automatic),109.9,669.45,Yes,6.09144677,TRUE,TRUE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,0,44310.71849,109.9,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
3990-QYKBE,Male,1,Yes,No,2,2,0,Electronic check,92.5,3473.4,Yes,37.55027027,FALSE,TRUE,TRUE,TRUE,TRUE,1,FALSE,TRUE,FALSE,FALSE,1,43353.84595,92.5,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
3988-RQIXO,Female,1,No,No,1,2,0,Electronic check,91.3,91.3,Yes,1,TRUE,TRUE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,0,44465.58333,91.3,TRUE,Month-to-Month,One Line,Fiber Optic
3987-KQDDU,Male,0,No,No,1,2,0,Electronic check,75.6,661.55,No,8.750661376,FALSE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,0,44229.83405,75.6,TRUE,Month-to-Month,One Line,Fiber Optic
3982-XWFZQ,Female,0,Yes,No,2,1,0,Electronic check,50.25,2203.65,Yes,43.85373134,TRUE,TRUE,TRUE,TRUE,TRUE,1,FALSE,TRUE,FALSE,FALSE,1,43162.11567,50.25,TRUE,Month-to-Month,Two or More Lines,DSL
3982-DQLUS,Male,1,Yes,Yes,2,2,0,Electronic check,85.75,5688.45,No,66.33760933,FALSE,FALSE,TRUE,TRUE,TRUE,3,FALSE,FALSE,FALSE,TRUE,3,42478.23105,85.75,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
3981-QSVQI,Male,0,No,No,1,0,0,Bank transfer (automatic),19.7,168.9,No,8.573604061,FALSE,FALSE,TRUE,FALSE,FALSE,0,TRUE,FALSE,FALSE,FALSE,0,44235.21954,19.7,TRUE,Month-to-Month,One Line,No Internet Service
3977-QCRSL,Female,0,No,No,1,0,0,Mailed check,20.15,117.95,No,5.853598015,TRUE,FALSE,TRUE,FALSE,FALSE,0,TRUE,FALSE,FALSE,FALSE,0,44317.95306,20.15,TRUE,Month-to-Month,One Line,No Internet Service
3976-NLDEZ,Male,0,No,No,1,0,0,Mailed check,20.6,20.6,No,1,FALSE,FALSE,TRUE,FALSE,FALSE,0,TRUE,FALSE,FALSE,FALSE,0,44465.58333,20.6,TRUE,Month-to-Month,One Line,No Internet Service
3976-BWUCK,Female,0,Yes,No,2,2,0,Credit card (automatic),94.1,2804.45,Yes,29.80286929,TRUE,TRUE,TRUE,TRUE,TRUE,1,FALSE,TRUE,FALSE,FALSE,1,43589.49606,94.1,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
3969-JQABI,Female,0,Yes,No,1,1,0,Credit card (automatic),65.25,3791.6,No,58.10881226,TRUE,FALSE,TRUE,TRUE,TRUE,1,FALSE,TRUE,FALSE,FALSE,1,42728.52363,65.25,TRUE,Month-to-Month,One Line,DSL
3969-GYXEL,Female,0,No,No,1,2,0,Electronic check,76.4,838.7,No,10.97774869,TRUE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,0,44162.09348,76.4,TRUE,Month-to-Month,One Line,Fiber Optic
3966-HRMZA,Female,1,No,No,1,2,0,Mailed check,75.05,202.9,No,2.703530979,TRUE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,0,44413.7676,75.05,TRUE,Month-to-Month,One Line,Fiber Optic
3961-SXAXY,Male,0,No,No,1,1,0,Bank transfer (automatic),44.05,44.05,No,1,FALSE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,0,44465.58333,44.05,TRUE,Month-to-Month,One Line,DSL
3957-LXOLK,Female,1,No,No,2,2,0,Electronic check,106.15,3152.5,Yes,29.6985398,TRUE,TRUE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,0,43592.66941,106.15,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
3956-MGXOG,Female,0,No,No,1,2,0,Electronic check,80.6,2244.95,No,27.85297767,TRUE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,0,43648.80526,80.6,TRUE,Month-to-Month,One Line,Fiber Optic
3956-CJUST,Female,1,No,No,1,2,0,Bank transfer (automatic),75.4,1643.55,No,21.79774536,TRUE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,0,43832.98525,75.4,TRUE,Month-to-Month,One Line,Fiber Optic
3955-JBZZM,Male,0,No,No,1,2,0,Electronic check,78.8,1641.3,No,20.8286802,FALSE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,0,43862.46098,78.8,TRUE,Month-to-Month,One Line,Fiber Optic
3951-NJCVI,Female,1,Yes,No,2,2,0,Electronic check,95.05,3944.5,No,41.49921094,TRUE,FALSE,TRUE,TRUE,TRUE,1,FALSE,TRUE,FALSE,FALSE,1,43233.73233,95.05,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
3948-XHGNA,Male,0,No,No,1,1,0,Bank transfer (automatic),49.55,1210.4,Yes,24.42785066,FALSE,TRUE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,0,43752.98621,49.55,TRUE,Month-to-Month,One Line,DSL
3948-FVVRP,Male,0,Yes,Yes,1,1,0,Mailed check,54.8,452.8,No,8.262773723,FALSE,FALSE,TRUE,TRUE,TRUE,3,FALSE,FALSE,FALSE,TRUE,3,44244.67397,54.8,TRUE,Month-to-Month,One Line,DSL
3946-MHCZW,Male,0,No,No,1,1,0,Mailed check,50.9,50.9,Yes,1,FALSE,TRUE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,0,44465.58333,50.9,TRUE,Month-to-Month,One Line,DSL
3945-GFWQL,Female,0,No,Yes,1,1,0,Electronic check,44.55,480.6,Yes,10.78787879,TRUE,TRUE,TRUE,TRUE,TRUE,2,FALSE,FALSE,TRUE,FALSE,2,44167.86869,44.55,TRUE,Month-to-Month,One Line,DSL
3943-KDREE,Female,0,No,No,2,2,0,Bank transfer (automatic),74.95,1834.95,Yes,24.48232155,TRUE,TRUE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,0,43751.32939,74.95,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
3936-QQFLL,Male,0,No,No,1,0,0,Mailed check,19.75,39.3,No,1.989873418,FALSE,FALSE,TRUE,FALSE,FALSE,0,TRUE,FALSE,FALSE,FALSE,0,44435.47468,19.75,TRUE,Month-to-Month,One Line,No Internet Service
3934-HXCFZ,Male,0,Yes,No,2,2,0,Electronic check,99.25,2186.4,Yes,22.02921914,FALSE,TRUE,TRUE,TRUE,TRUE,1,FALSE,TRUE,FALSE,FALSE,1,43825.94458,99.25,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
3932-IJWDZ,Male,0,No,No,2,2,0,Bank transfer (automatic),103.65,4747.85,No,45.80656054,FALSE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,0,43102.71712,103.65,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
3930-ZGWVE,Male,0,No,No,1,0,0,Mailed check,19.75,19.75,No,1,FALSE,FALSE,TRUE,FALSE,FALSE,0,TRUE,FALSE,FALSE,FALSE,0,44465.58333,19.75,TRUE,Month-to-Month,One Line,No Internet Service
3926-CUQZX,Male,0,No,No,1,1,0,Bank transfer (automatic),45.1,45.1,Yes,1,FALSE,TRUE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,0,44465.58333,45.1,TRUE,Month-to-Month,One Line,DSL
3923-CSIHK,Female,1,Yes,No,1,2,0,Electronic check,71.05,3444.85,Yes,48.48486981,TRUE,TRUE,TRUE,TRUE,TRUE,1,FALSE,TRUE,FALSE,FALSE,1,43021.25188,71.05,TRUE,Month-to-Month,One Line,Fiber Optic
3920-HIHMQ,Female,0,No,Yes,2,1,0,Mailed check,49.5,1265.65,No,25.56868687,TRUE,FALSE,TRUE,TRUE,TRUE,2,FALSE,FALSE,TRUE,FALSE,2,43718.28577,49.5,TRUE,Month-to-Month,Two or More Lines,DSL
3916-NRPAP,Male,0,No,No,1,2,0,Credit card (automatic),85.7,256.75,No,2.995915986,FALSE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,0,44404.87422,85.7,TRUE,Month-to-Month,One Line,Fiber Optic
3914-FDRHP,Male,0,No,No,1,2,0,Electronic check,86.25,770.5,No,8.933333333,FALSE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,0,44224.27778,86.25,TRUE,Month-to-Month,One Line,Fiber Optic
3908-BLSYF,Female,0,No,No,1,2,0,Electronic check,83.9,497.55,Yes,5.930274136,TRUE,TRUE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,0,44315.62083,83.9,TRUE,Month-to-Month,One Line,Fiber Optic
3904-UKFRE,Male,0,No,No,2,2,0,Electronic check,80.1,336.15,No,4.196629213,FALSE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,0,44368.35253,80.1,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
3902-FOIGH,Male,1,Yes,No,2,2,0,Electronic check,101.35,1218.55,Yes,12.02318698,FALSE,TRUE,TRUE,TRUE,TRUE,1,FALSE,TRUE,FALSE,FALSE,1,44130.29473,101.35,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
3900-AQPHZ,Female,0,No,No,1,0,0,Mailed check,19.9,19.9,Yes,1,TRUE,TRUE,TRUE,FALSE,FALSE,0,TRUE,FALSE,FALSE,FALSE,0,44465.58333,19.9,TRUE,Month-to-Month,One Line,No Internet Service
3898-GUYTS,Female,1,No,No,2,2,0,Electronic check,97.05,4385.05,No,45.18341061,TRUE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,0,43121.67126,97.05,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
3896-RCYYE,Female,0,No,No,0,1,0,Credit card (automatic),53.4,3579.15,No,67.0252809,TRUE,FALSE,FALSE,TRUE,FALSE,0,TRUE,FALSE,FALSE,FALSE,0,42457.31437,53.4,TRUE,Month-to-Month,No Phone Service,DSL
3893-JRNFS,Male,0,No,No,0,1,0,Bank transfer (automatic),39.9,2796.35,No,70.0839599,FALSE,FALSE,FALSE,TRUE,FALSE,0,TRUE,FALSE,FALSE,FALSE,0,42364.27955,39.9,TRUE,Month-to-Month,No Phone Service,DSL
3891-PUQOD,Female,0,No,Yes,1,1,0,Electronic check,59.2,59.2,Yes,1,TRUE,TRUE,TRUE,TRUE,TRUE,2,FALSE,FALSE,TRUE,FALSE,2,44465.58333,59.2,TRUE,Month-to-Month,One Line,DSL
3890-RTCMS,Male,0,No,No,1,1,0,Mailed check,49.45,799,No,16.15773509,FALSE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,0,44004.53556,49.45,TRUE,Month-to-Month,One Line,DSL
3884-HCSWG,Female,0,No,No,1,2,0,Electronic check,70,1144.5,Yes,16.35,TRUE,TRUE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,0,43998.6875,70,TRUE,Month-to-Month,One Line,Fiber Optic
3878-AVSOQ,Female,1,No,No,1,2,0,Electronic check,71.25,71.25,No,1,TRUE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,0,44465.58333,71.25,TRUE,Month-to-Month,One Line,Fiber Optic
3877-JRJIP,Male,0,No,No,2,1,0,Electronic check,59.85,59.85,Yes,1,FALSE,TRUE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,0,44465.58333,59.85,TRUE,Month-to-Month,Two or More Lines,DSL
3874-EQOEP,Male,0,No,No,2,2,0,Mailed check,95,655.5,Yes,6.9,FALSE,TRUE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,0,44286.125,95,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
3873-NFTGI,Male,0,No,No,2,1,0,Credit card (automatic),55.5,767.55,No,13.82972973,FALSE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,0,44075.34572,55.5,TRUE,Month-to-Month,Two or More Lines,DSL
3871-IKPYH,Male,1,No,No,1,2,0,Electronic check,69.1,69.1,Yes,1,FALSE,TRUE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,0,44465.58333,69.1,TRUE,Month-to-Month,One Line,Fiber Optic
3866-MDTUB,Female,0,No,No,1,1,0,Electronic check,70.75,146.9,Yes,2.076325088,TRUE,TRUE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,0,44432.84511,70.75,TRUE,Month-to-Month,One Line,DSL
3865-ZYKAD,Male,1,Yes,No,2,2,0,Credit card (automatic),84.9,5785.65,No,68.14664311,FALSE,FALSE,TRUE,TRUE,TRUE,1,FALSE,TRUE,FALSE,FALSE,1,42423.20627,84.9,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
3865-QBWSJ,Male,1,No,Yes,2,2,0,Mailed check,80.45,3162.65,No,39.31199503,FALSE,FALSE,TRUE,TRUE,TRUE,2,FALSE,FALSE,TRUE,FALSE,2,43300.26015,80.45,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
3863-QSTYI,Male,0,No,No,1,1,0,Electronic check,64.65,3735.45,No,57.77958237,FALSE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,0,42738.5377,64.65,TRUE,Month-to-Month,One Line,DSL
3859-CVCET,Female,0,No,No,1,1,0,Mailed check,45.65,191.05,Yes,4.185104053,TRUE,TRUE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,0,44368.70309,45.65,TRUE,Month-to-Month,One Line,DSL
3858-VOBET,Male,0,No,No,2,2,0,Electronic check,74.95,1710.45,Yes,22.82121414,FALSE,TRUE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,0,43801.85474,74.95,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
3855-ONCAR,Female,0,Yes,Yes,1,2,0,Mailed check,78.9,299.75,No,3.799112801,TRUE,FALSE,TRUE,TRUE,TRUE,3,FALSE,FALSE,FALSE,TRUE,3,44380.44365,78.9,TRUE,Month-to-Month,One Line,Fiber Optic
3853-LYGAM,Male,0,No,No,2,2,0,Bank transfer (automatic),95.65,1640,No,17.14584422,FALSE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,0,43974.48057,95.65,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
3847-BAERP,Female,0,No,No,1,0,0,Mailed check,20.9,247,No,11.81818182,TRUE,FALSE,TRUE,FALSE,FALSE,0,TRUE,FALSE,FALSE,FALSE,0,44136.5303,20.9,TRUE,Month-to-Month,One Line,No Internet Service
3845-JHAMY,Female,0,Yes,Yes,0,1,0,Credit card (automatic),35.5,552.7,No,15.56901408,TRUE,FALSE,FALSE,TRUE,FALSE,3,FALSE,FALSE,FALSE,TRUE,3,44022.44249,35.5,TRUE,Month-to-Month,No Phone Service,DSL
3845-FXCYS,Male,0,No,No,1,0,0,Electronic check,19.65,31.2,No,1.58778626,FALSE,FALSE,TRUE,FALSE,FALSE,0,TRUE,FALSE,FALSE,FALSE,0,44447.70483,19.65,TRUE,Month-to-Month,One Line,No Internet Service
3842-QTGDL,Male,0,Yes,No,1,2,0,Bank transfer (automatic),80.75,1321.3,No,16.3628483,FALSE,FALSE,TRUE,TRUE,TRUE,1,FALSE,TRUE,FALSE,FALSE,1,43998.2967,80.75,TRUE,Month-to-Month,One Line,Fiber Optic
3842-IYKUE,Female,0,No,No,2,2,0,Credit card (automatic),85.3,2917.5,Yes,34.2028136,TRUE,TRUE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,0,43455.66442,85.3,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
3841-CONLJ,Female,0,Yes,No,0,1,0,Electronic check,35,35,No,1,TRUE,FALSE,FALSE,TRUE,FALSE,1,FALSE,TRUE,FALSE,FALSE,1,44465.58333,35,TRUE,Month-to-Month,No Phone Service,DSL
3838-OZURD,Male,0,Yes,No,2,2,0,Credit card (automatic),105,7133.25,Yes,67.93571429,FALSE,TRUE,TRUE,TRUE,TRUE,1,FALSE,TRUE,FALSE,FALSE,1,42429.62202,105,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
3834-XUIFC,Male,0,No,No,2,2,0,Mailed check,85.2,602.55,Yes,7.072183099,FALSE,TRUE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,0,44280.88776,85.2,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
3824-RHKVR,Female,0,No,No,1,0,0,Credit card (automatic),19.7,340.35,No,17.27664975,TRUE,FALSE,TRUE,FALSE,FALSE,0,TRUE,FALSE,FALSE,FALSE,0,43970.5019,19.7,TRUE,Month-to-Month,One Line,No Internet Service
3815-SLMEF,Female,0,No,No,0,1,0,Mailed check,34.25,139.35,Yes,4.068613139,TRUE,TRUE,FALSE,TRUE,FALSE,0,TRUE,FALSE,FALSE,FALSE,0,44372.24635,34.25,TRUE,Month-to-Month,No Phone Service,DSL
3814-MLAXC,Female,0,No,No,2,2,0,Credit card (automatic),79.85,2404.15,Yes,30.10832812,TRUE,TRUE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,0,43580.20502,79.85,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
